-69.62785191991202	-28.379528002819796
-69.64807746604048	-28.384336873927264
-69.66448420276008	-28.39579330215388
-69.68866999568293	-28.395368989997337
-69.69644905188619	-28.392257367516034
-69.72685808977162	-28.39876348724967
-69.76547049601689	-28.386599872095488
-69.7554284416454	-28.37061744753243
-69.74128470309402	-28.370758884917947
-69.73336420950525	-28.362414079172634
-69.71695747278567	-28.352654899572187
-69.69659048927168	-28.34827034062126
-69.66816157478344	-28.324650297240463
-69.63294366579052	-28.329034856191388
-69.62106292540736	-28.354069273427324
-69.62785191991202	-28.379528002819796